PA_Score,images,filename,live_fake,cross_direct,eye,gender,subjectid
0.0862787089424768,"['190415_105_AD100/2019_105_004_Left_L1_0.png', '190415_105_AD100/2019_105_004_Left_R2_0.png']",190415_105_AD100/2019_105_004_Left_L1_0.png,fake,"['direct', 'cross2']",Left,Female,5
0.0827185438688728,"['190415_105_AD100/2019_105_004_Left_L1_1.png', '190415_105_AD100/2019_105_004_Left_R2_1.png']",190415_105_AD100/2019_105_004_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Female,5
0.0606980350910381,"['190415_105_AD100/2019_105_004_Left_L1_2.png', '190415_105_AD100/2019_105_004_Left_R2_2.png']",190415_105_AD100/2019_105_004_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Female,5
0.0752684029694711,"['190415_105_AD100/2019_105_004_Left_L1_3.png', '190415_105_AD100/2019_105_004_Left_R2_3.png']",190415_105_AD100/2019_105_004_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Female,5
0.0723828678669319,"['190415_105_AD100/2019_105_004_Left_L1_4.png', '190415_105_AD100/2019_105_004_Left_R2_4.png']",190415_105_AD100/2019_105_004_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Female,5
0.0603360962004177,"['190415_105_AD100/2019_105_003_Left_L1_1.png', '190415_105_AD100/2019_105_003_Left_R2_1.png']",190415_105_AD100/2019_105_003_Left_L1_1.png,live,"['direct', 'cross2']",Left,Female,5
0.0600611496209441,"['190415_105_AD100/2019_105_003_Left_L1_2.png', '190415_105_AD100/2019_105_003_Left_R2_2.png']",190415_105_AD100/2019_105_003_Left_L1_2.png,live,"['direct', 'cross2']",Left,Female,5
0.0531351300663019,"['190415_105_AD100/2019_105_003_Left_L1_3.png', '190415_105_AD100/2019_105_003_Left_R2_3.png']",190415_105_AD100/2019_105_003_Left_L1_3.png,live,"['direct', 'cross2']",Left,Female,5
0.0654696467465193,"['190415_105_AD100/2019_105_003_Left_L1_4.png', '190415_105_AD100/2019_105_003_Left_R2_4.png']",190415_105_AD100/2019_105_003_Left_L1_4.png,live,"['direct', 'cross2']",Left,Female,5
0.0649803966577826,"['190424_114_AD100/2019_114_004_Left_L1_0.png', '190424_114_AD100/2019_114_004_Left_R2_0.png']",190424_114_AD100/2019_114_004_Left_L1_0.png,fake,"['direct', 'cross2']",Left,Male,50
0.0769045027939467,"['190424_114_AD100/2019_114_004_Left_L1_1.png', '190424_114_AD100/2019_114_004_Left_R2_1.png']",190424_114_AD100/2019_114_004_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Male,50
0.0704909436356477,"['190424_114_AD100/2019_114_004_Left_L1_2.png', '190424_114_AD100/2019_114_004_Left_R2_2.png']",190424_114_AD100/2019_114_004_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Male,50
0.0651039518845148,"['190424_114_AD100/2019_114_004_Left_L1_3.png', '190424_114_AD100/2019_114_004_Left_R2_3.png']",190424_114_AD100/2019_114_004_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Male,50
0.0603864656814775,"['190424_114_AD100/2019_114_004_Left_L1_4.png', '190424_114_AD100/2019_114_004_Left_R2_4.png']",190424_114_AD100/2019_114_004_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Male,50
0.0461934401931351,"['190424_114_AD100/2019_114_003_Left_L1_0.png', '190424_114_AD100/2019_114_003_Left_R2_0.png']",190424_114_AD100/2019_114_003_Left_L1_0.png,live,"['direct', 'cross2']",Left,Male,50
0.0691464638416828,"['190424_114_AD100/2019_114_003_Left_L1_1.png', '190424_114_AD100/2019_114_003_Left_R2_1.png']",190424_114_AD100/2019_114_003_Left_L1_1.png,live,"['direct', 'cross2']",Left,Male,50
0.0500374701008366,"['190424_114_AD100/2019_114_003_Left_L1_2.png', '190424_114_AD100/2019_114_003_Left_R2_2.png']",190424_114_AD100/2019_114_003_Left_L1_2.png,live,"['direct', 'cross2']",Left,Male,50
0.038992379185933,"['190424_114_AD100/2019_114_003_Left_L1_3.png', '190424_114_AD100/2019_114_003_Left_R2_3.png']",190424_114_AD100/2019_114_003_Left_L1_3.png,live,"['direct', 'cross2']",Left,Male,50
0.0441168611390389,"['190424_114_AD100/2019_114_003_Left_L1_4.png', '190424_114_AD100/2019_114_003_Left_R2_4.png']",190424_114_AD100/2019_114_003_Left_L1_4.png,live,"['direct', 'cross2']",Left,Male,50
0.0707450622860969,"['190424_114_AD100/2019_114_006_Left_L1_1.png', '190424_114_AD100/2019_114_006_Left_R2_1.png']",190424_114_AD100/2019_114_006_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Female,51
0.1016017303611129,"['190424_114_AD100/2019_114_006_Left_L1_2.png', '190424_114_AD100/2019_114_006_Left_R2_2.png']",190424_114_AD100/2019_114_006_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Female,51
0.1005053320775047,"['190424_114_AD100/2019_114_006_Left_L1_3.png', '190424_114_AD100/2019_114_006_Left_R2_3.png']",190424_114_AD100/2019_114_006_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Female,51
0.089709536654256,"['190424_114_AD100/2019_114_006_Left_L1_4.png', '190424_114_AD100/2019_114_006_Left_R2_4.png']",190424_114_AD100/2019_114_006_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Female,51
0.0410015992395997,"['190424_114_AD100/2019_114_005_Left_L1_0.png', '190424_114_AD100/2019_114_005_Left_R2_0.png']",190424_114_AD100/2019_114_005_Left_L1_0.png,live,"['direct', 'cross2']",Left,Female,51
0.0270671070386371,"['190424_114_AD100/2019_114_005_Left_L1_1.png', '190424_114_AD100/2019_114_005_Left_R2_1.png']",190424_114_AD100/2019_114_005_Left_L1_1.png,live,"['direct', 'cross2']",Left,Female,51
0.0367080996757493,"['190424_114_AD100/2019_114_005_Left_L1_2.png', '190424_114_AD100/2019_114_005_Left_R2_2.png']",190424_114_AD100/2019_114_005_Left_L1_2.png,live,"['direct', 'cross2']",Left,Female,51
0.0365004370333339,"['190424_114_AD100/2019_114_005_Left_L1_3.png', '190424_114_AD100/2019_114_005_Left_R2_3.png']",190424_114_AD100/2019_114_005_Left_L1_3.png,live,"['direct', 'cross2']",Left,Female,51
0.0327282619869912,"['190424_114_AD100/2019_114_005_Left_L1_4.png', '190424_114_AD100/2019_114_005_Left_R2_4.png']",190424_114_AD100/2019_114_005_Left_L1_4.png,live,"['direct', 'cross2']",Left,Female,51
0.0941770057134135,"['190425_115_AD100/2019_115_002_Left_L1_1.png', '190425_115_AD100/2019_115_002_Left_R2_1.png']",190425_115_AD100/2019_115_002_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Female,52
0.0710194637297965,"['190425_115_AD100/2019_115_002_Left_L1_2.png', '190425_115_AD100/2019_115_002_Left_R2_2.png']",190425_115_AD100/2019_115_002_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Female,52
0.0709902550055116,"['190425_115_AD100/2019_115_002_Left_L1_3.png', '190425_115_AD100/2019_115_002_Left_R2_3.png']",190425_115_AD100/2019_115_002_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Female,52
0.0981828397040239,"['190425_115_AD100/2019_115_002_Left_L1_4.png', '190425_115_AD100/2019_115_002_Left_R2_4.png']",190425_115_AD100/2019_115_002_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Female,52
0.0578118479305818,"['190425_115_AD100/2019_115_001_Left_L1_0.png', '190425_115_AD100/2019_115_001_Left_R2_0.png']",190425_115_AD100/2019_115_001_Left_L1_0.png,live,"['direct', 'cross2']",Left,Female,52
0.0671095555779819,"['190425_115_AD100/2019_115_001_Left_L1_1.png', '190425_115_AD100/2019_115_001_Left_R2_1.png']",190425_115_AD100/2019_115_001_Left_L1_1.png,live,"['direct', 'cross2']",Left,Female,52
0.0675985363631691,"['190425_115_AD100/2019_115_001_Left_L1_2.png', '190425_115_AD100/2019_115_001_Left_R2_2.png']",190425_115_AD100/2019_115_001_Left_L1_2.png,live,"['direct', 'cross2']",Left,Female,52
0.0873477564614387,"['190425_115_AD100/2019_115_001_Left_L1_3.png', '190425_115_AD100/2019_115_001_Left_R2_3.png']",190425_115_AD100/2019_115_001_Left_L1_3.png,live,"['direct', 'cross2']",Left,Female,52
0.0857163165170311,"['190425_115_AD100/2019_115_001_Left_L1_4.png', '190425_115_AD100/2019_115_001_Left_R2_4.png']",190425_115_AD100/2019_115_001_Left_L1_4.png,live,"['direct', 'cross2']",Left,Female,52
0.0840138776449841,"['190425_115_AD100/2019_115_004_Left_L1_0.png', '190425_115_AD100/2019_115_004_Left_R2_0.png']",190425_115_AD100/2019_115_004_Left_L1_0.png,fake,"['direct', 'cross2']",Left,Male,53
0.1054169424805868,"['190425_115_AD100/2019_115_004_Left_L1_1.png', '190425_115_AD100/2019_115_004_Left_R2_1.png']",190425_115_AD100/2019_115_004_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Male,53
0.1106620812429132,"['190425_115_AD100/2019_115_004_Left_L1_2.png', '190425_115_AD100/2019_115_004_Left_R2_2.png']",190425_115_AD100/2019_115_004_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Male,53
0.1008367585600564,"['190425_115_AD100/2019_115_004_Left_L1_3.png', '190425_115_AD100/2019_115_004_Left_R2_3.png']",190425_115_AD100/2019_115_004_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Male,53
0.075720448894877,"['190425_115_AD100/2019_115_004_Left_L1_4.png', '190425_115_AD100/2019_115_004_Left_R2_4.png']",190425_115_AD100/2019_115_004_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Male,53
0.012626463194574,"['190425_115_AD100/2019_115_003_Left_L1_0.png', '190425_115_AD100/2019_115_003_Left_R2_0.png']",190425_115_AD100/2019_115_003_Left_L1_0.png,live,"['direct', 'cross2']",Left,Male,53
0.0224247256576284,"['190425_115_AD100/2019_115_003_Left_L1_1.png', '190425_115_AD100/2019_115_003_Left_R2_1.png']",190425_115_AD100/2019_115_003_Left_L1_1.png,live,"['direct', 'cross2']",Left,Male,53
0.0693167395674441,"['190425_115_AD100/2019_115_003_Left_L1_2.png', '190425_115_AD100/2019_115_003_Left_R2_2.png']",190425_115_AD100/2019_115_003_Left_L1_2.png,live,"['direct', 'cross2']",Left,Male,53
0.0453573706788501,"['190425_115_AD100/2019_115_003_Left_L1_3.png', '190425_115_AD100/2019_115_003_Left_R2_3.png']",190425_115_AD100/2019_115_003_Left_L1_3.png,live,"['direct', 'cross2']",Left,Male,53
0.0697951352743265,"['190425_115_AD100/2019_115_003_Left_L1_4.png', '190425_115_AD100/2019_115_003_Left_R2_4.png']",190425_115_AD100/2019_115_003_Left_L1_4.png,live,"['direct', 'cross2']",Left,Male,53
0.0611243474856193,"['190425_115_AD100/2019_115_006_Left_L1_0.png', '190425_115_AD100/2019_115_006_Left_R2_0.png']",190425_115_AD100/2019_115_006_Left_L1_0.png,fake,"['direct', 'cross2']",Left,Female,54
0.056156060685684,"['190425_115_AD100/2019_115_006_Left_L1_1.png', '190425_115_AD100/2019_115_006_Left_R2_1.png']",190425_115_AD100/2019_115_006_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Female,54
0.056520994086745,"['190425_115_AD100/2019_115_006_Left_L1_2.png', '190425_115_AD100/2019_115_006_Left_R2_2.png']",190425_115_AD100/2019_115_006_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Female,54
0.0655127573978282,"['190425_115_AD100/2019_115_006_Left_L1_3.png', '190425_115_AD100/2019_115_006_Left_R2_3.png']",190425_115_AD100/2019_115_006_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Female,54
0.0547923171017189,"['190425_115_AD100/2019_115_006_Left_L1_4.png', '190425_115_AD100/2019_115_006_Left_R2_4.png']",190425_115_AD100/2019_115_006_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Female,54
0.0634098456007419,"['190425_115_AD100/2019_115_005_Left_L1_0.png', '190425_115_AD100/2019_115_005_Left_R2_0.png']",190425_115_AD100/2019_115_005_Left_L1_0.png,live,"['direct', 'cross2']",Left,Female,54
0.0630445855684506,"['190425_115_AD100/2019_115_005_Left_L1_1.png', '190425_115_AD100/2019_115_005_Left_R2_1.png']",190425_115_AD100/2019_115_005_Left_L1_1.png,live,"['direct', 'cross2']",Left,Female,54
0.0727023740761111,"['190425_115_AD100/2019_115_005_Left_L1_2.png', '190425_115_AD100/2019_115_005_Left_R2_2.png']",190425_115_AD100/2019_115_005_Left_L1_2.png,live,"['direct', 'cross2']",Left,Female,54
0.0748086138454355,"['190425_115_AD100/2019_115_005_Left_L1_3.png', '190425_115_AD100/2019_115_005_Left_R2_3.png']",190425_115_AD100/2019_115_005_Left_L1_3.png,live,"['direct', 'cross2']",Left,Female,54
0.0673219906533354,"['190425_115_AD100/2019_115_005_Left_L1_4.png', '190425_115_AD100/2019_115_005_Left_R2_4.png']",190425_115_AD100/2019_115_005_Left_L1_4.png,live,"['direct', 'cross2']",Left,Female,54
0.0864082144367523,"['190425_115_AD100/2019_115_008_Left_L1_0.png', '190425_115_AD100/2019_115_008_Left_R2_0.png']",190425_115_AD100/2019_115_008_Left_L1_0.png,fake,"['direct', 'cross2']",Left,Male,55
0.1338254417978003,"['190425_115_AD100/2019_115_008_Left_L1_1.png', '190425_115_AD100/2019_115_008_Left_R2_1.png']",190425_115_AD100/2019_115_008_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Male,55
0.1109065789647716,"['190425_115_AD100/2019_115_008_Left_L1_2.png', '190425_115_AD100/2019_115_008_Left_R2_2.png']",190425_115_AD100/2019_115_008_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Male,55
0.1357574775258839,"['190425_115_AD100/2019_115_008_Left_L1_3.png', '190425_115_AD100/2019_115_008_Left_R2_3.png']",190425_115_AD100/2019_115_008_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Male,55
0.1180671220843846,"['190425_115_AD100/2019_115_008_Left_L1_4.png', '190425_115_AD100/2019_115_008_Left_R2_4.png']",190425_115_AD100/2019_115_008_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Male,55
0.0320098601825062,"['190425_115_AD100/2019_115_007_Left_L1_0.png', '190425_115_AD100/2019_115_007_Left_R2_0.png']",190425_115_AD100/2019_115_007_Left_L1_0.png,live,"['direct', 'cross2']",Left,Male,55
0.0570265771659,"['190425_115_AD100/2019_115_007_Left_L1_2.png', '190425_115_AD100/2019_115_007_Left_R2_2.png']",190425_115_AD100/2019_115_007_Left_L1_2.png,live,"['direct', 'cross2']",Left,Male,55
0.0385556607544934,"['190425_115_AD100/2019_115_007_Left_L1_3.png', '190425_115_AD100/2019_115_007_Left_R2_3.png']",190425_115_AD100/2019_115_007_Left_L1_3.png,live,"['direct', 'cross2']",Left,Male,55
0.1117530919307131,"['190426_116_AD100/2019_116_002_Left_L1_0.png', '190426_116_AD100/2019_116_002_Left_R2_0.png']",190426_116_AD100/2019_116_002_Left_L1_0.png,fake,"['direct', 'cross2']",Left,Female,56
0.0316688832040375,"['190426_116_AD100/2019_116_002_Left_L1_1.png', '190426_116_AD100/2019_116_002_Left_R2_1.png']",190426_116_AD100/2019_116_002_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Female,56
0.1016084573076574,"['190426_116_AD100/2019_116_002_Left_L1_2.png', '190426_116_AD100/2019_116_002_Left_R2_2.png']",190426_116_AD100/2019_116_002_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Female,56
0.0965666048348137,"['190426_116_AD100/2019_116_002_Left_L1_3.png', '190426_116_AD100/2019_116_002_Left_R2_3.png']",190426_116_AD100/2019_116_002_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Female,56
0.0604374183657924,"['190426_116_AD100/2019_116_002_Left_L1_4.png', '190426_116_AD100/2019_116_002_Left_R2_4.png']",190426_116_AD100/2019_116_002_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Female,56
0.0609584095544378,"['190426_116_AD100/2019_116_001_Left_L1_0.png', '190426_116_AD100/2019_116_001_Left_R2_0.png']",190426_116_AD100/2019_116_001_Left_L1_0.png,live,"['direct', 'cross2']",Left,Female,56
0.0639690342744273,"['190426_116_AD100/2019_116_001_Left_L1_1.png', '190426_116_AD100/2019_116_001_Left_R2_1.png']",190426_116_AD100/2019_116_001_Left_L1_1.png,live,"['direct', 'cross2']",Left,Female,56
0.0767335869930031,"['190426_116_AD100/2019_116_001_Left_L1_2.png', '190426_116_AD100/2019_116_001_Left_R2_2.png']",190426_116_AD100/2019_116_001_Left_L1_2.png,live,"['direct', 'cross2']",Left,Female,56
0.0609974871343344,"['190426_116_AD100/2019_116_001_Left_L1_3.png', '190426_116_AD100/2019_116_001_Left_R2_3.png']",190426_116_AD100/2019_116_001_Left_L1_3.png,live,"['direct', 'cross2']",Left,Female,56
0.0582840902381456,"['190426_116_AD100/2019_116_001_Left_L1_4.png', '190426_116_AD100/2019_116_001_Left_R2_4.png']",190426_116_AD100/2019_116_001_Left_L1_4.png,live,"['direct', 'cross2']",Left,Female,56
0.0472497522949059,"['190426_116_AD100/2019_116_004_Left_L1_0.png', '190426_116_AD100/2019_116_004_Left_R2_0.png']",190426_116_AD100/2019_116_004_Left_L1_0.png,fake,"['direct', 'cross2']",Left,Female,57
0.0738645440253302,"['190426_116_AD100/2019_116_004_Left_L1_1.png', '190426_116_AD100/2019_116_004_Left_R2_1.png']",190426_116_AD100/2019_116_004_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Female,57
0.0927821166495191,"['190426_116_AD100/2019_116_004_Left_L1_2.png', '190426_116_AD100/2019_116_004_Left_R2_2.png']",190426_116_AD100/2019_116_004_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Female,57
0.0955960447825322,"['190426_116_AD100/2019_116_004_Left_L1_3.png', '190426_116_AD100/2019_116_004_Left_R2_3.png']",190426_116_AD100/2019_116_004_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Female,57
0.0567529457783844,"['190426_116_AD100/2019_116_004_Left_L1_4.png', '190426_116_AD100/2019_116_004_Left_R2_4.png']",190426_116_AD100/2019_116_004_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Female,57
0.0581778503712864,"['190426_116_AD100/2019_116_003_Left_L1_0.png', '190426_116_AD100/2019_116_003_Left_R2_0.png']",190426_116_AD100/2019_116_003_Left_L1_0.png,live,"['direct', 'cross2']",Left,Female,57
0.0489266027514932,"['190426_116_AD100/2019_116_003_Left_L1_1.png', '190426_116_AD100/2019_116_003_Left_R2_1.png']",190426_116_AD100/2019_116_003_Left_L1_1.png,live,"['direct', 'cross2']",Left,Female,57
0.045975953455256,"['190426_116_AD100/2019_116_003_Left_L1_2.png', '190426_116_AD100/2019_116_003_Left_R2_2.png']",190426_116_AD100/2019_116_003_Left_L1_2.png,live,"['direct', 'cross2']",Left,Female,57
0.0332182767629283,"['190426_116_AD100/2019_116_003_Left_L1_4.png', '190426_116_AD100/2019_116_003_Left_R2_4.png']",190426_116_AD100/2019_116_003_Left_L1_4.png,live,"['direct', 'cross2']",Left,Female,57
0.0775679619063448,"['190426_116_AD100/2019_116_006_Left_L1_0.png', '190426_116_AD100/2019_116_006_Left_R2_0.png']",190426_116_AD100/2019_116_006_Left_L1_0.png,fake,"['direct', 'cross2']",Left,Female,58
0.0775993350961987,"['190426_116_AD100/2019_116_006_Left_L1_1.png', '190426_116_AD100/2019_116_006_Left_R2_1.png']",190426_116_AD100/2019_116_006_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Female,58
0.0554994707860817,"['190426_116_AD100/2019_116_006_Left_L1_2.png', '190426_116_AD100/2019_116_006_Left_R2_2.png']",190426_116_AD100/2019_116_006_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Female,58
0.0709072866811177,"['190426_116_AD100/2019_116_006_Left_L1_3.png', '190426_116_AD100/2019_116_006_Left_R2_3.png']",190426_116_AD100/2019_116_006_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Female,58
0.0657127217217206,"['190426_116_AD100/2019_116_006_Left_L1_4.png', '190426_116_AD100/2019_116_006_Left_R2_4.png']",190426_116_AD100/2019_116_006_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Female,58
0.0699994672241811,"['190426_116_AD100/2019_116_005_Left_L1_0.png', '190426_116_AD100/2019_116_005_Left_R2_0.png']",190426_116_AD100/2019_116_005_Left_L1_0.png,live,"['direct', 'cross2']",Left,Female,58
0.0716762637577597,"['190426_116_AD100/2019_116_005_Left_L1_1.png', '190426_116_AD100/2019_116_005_Left_R2_1.png']",190426_116_AD100/2019_116_005_Left_L1_1.png,live,"['direct', 'cross2']",Left,Female,58
0.0630530996506972,"['190426_116_AD100/2019_116_005_Left_L1_2.png', '190426_116_AD100/2019_116_005_Left_R2_2.png']",190426_116_AD100/2019_116_005_Left_L1_2.png,live,"['direct', 'cross2']",Left,Female,58
0.0690144506524019,"['190426_116_AD100/2019_116_005_Left_L1_3.png', '190426_116_AD100/2019_116_005_Left_R2_3.png']",190426_116_AD100/2019_116_005_Left_L1_3.png,live,"['direct', 'cross2']",Left,Female,58
0.0779397893880896,"['190426_116_AD100/2019_116_005_Left_L1_4.png', '190426_116_AD100/2019_116_005_Left_R2_4.png']",190426_116_AD100/2019_116_005_Left_L1_4.png,live,"['direct', 'cross2']",Left,Female,58
0.0677274559160286,"['190426_116_AD100/2019_116_008_Left_L1_0.png', '190426_116_AD100/2019_116_008_Left_R2_0.png']",190426_116_AD100/2019_116_008_Left_L1_0.png,fake,"['direct', 'cross2']",Left,Female,59
0.081545279686994,"['190426_116_AD100/2019_116_008_Left_L1_1.png', '190426_116_AD100/2019_116_008_Left_R2_1.png']",190426_116_AD100/2019_116_008_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Female,59
0.0829773615417716,"['190426_116_AD100/2019_116_008_Left_L1_2.png', '190426_116_AD100/2019_116_008_Left_R2_2.png']",190426_116_AD100/2019_116_008_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Female,59
0.0561498870302548,"['190426_116_AD100/2019_116_008_Left_L1_3.png', '190426_116_AD100/2019_116_008_Left_R2_3.png']",190426_116_AD100/2019_116_008_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Female,59
0.0425872099746877,"['190426_116_AD100/2019_116_008_Left_L1_4.png', '190426_116_AD100/2019_116_008_Left_R2_4.png']",190426_116_AD100/2019_116_008_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Female,59
0.0448189856541995,"['190426_116_AD100/2019_116_007_Left_L1_0.png', '190426_116_AD100/2019_116_007_Left_R2_0.png']",190426_116_AD100/2019_116_007_Left_L1_0.png,live,"['direct', 'cross2']",Left,Female,59
0.0312939575636665,"['190426_116_AD100/2019_116_007_Left_L1_1.png', '190426_116_AD100/2019_116_007_Left_R2_1.png']",190426_116_AD100/2019_116_007_Left_L1_1.png,live,"['direct', 'cross2']",Left,Female,59
0.038941875751149,"['190426_116_AD100/2019_116_007_Left_L1_2.png', '190426_116_AD100/2019_116_007_Left_R2_2.png']",190426_116_AD100/2019_116_007_Left_L1_2.png,live,"['direct', 'cross2']",Left,Female,59
0.0345403060553723,"['190426_116_AD100/2019_116_007_Left_L1_3.png', '190426_116_AD100/2019_116_007_Left_R2_3.png']",190426_116_AD100/2019_116_007_Left_L1_3.png,live,"['direct', 'cross2']",Left,Female,59
0.0412953276355195,"['190426_116_AD100/2019_116_007_Left_L1_4.png', '190426_116_AD100/2019_116_007_Left_R2_4.png']",190426_116_AD100/2019_116_007_Left_L1_4.png,live,"['direct', 'cross2']",Left,Female,59
0.0977809278283712,"['190416_106_AD100/2019_106_002_Left_L1_0.png', '190416_106_AD100/2019_106_002_Left_R2_0.png']",190416_106_AD100/2019_106_002_Left_L1_0.png,fake,"['direct', 'cross2']",Left,Female,6
0.0999351935259683,"['190416_106_AD100/2019_106_002_Left_L1_1.png', '190416_106_AD100/2019_106_002_Left_R2_1.png']",190416_106_AD100/2019_106_002_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Female,6
0.0860976335480303,"['190416_106_AD100/2019_106_002_Left_L1_2.png', '190416_106_AD100/2019_106_002_Left_R2_2.png']",190416_106_AD100/2019_106_002_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Female,6
0.1001629905022671,"['190416_106_AD100/2019_106_002_Left_L1_3.png', '190416_106_AD100/2019_106_002_Left_R2_3.png']",190416_106_AD100/2019_106_002_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Female,6
0.1188971445577918,"['190416_106_AD100/2019_106_002_Left_L1_4.png', '190416_106_AD100/2019_106_002_Left_R2_4.png']",190416_106_AD100/2019_106_002_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Female,6
0.0591128881452952,"['190416_106_AD100/2019_106_001_Left_L1_0.png', '190416_106_AD100/2019_106_001_Left_R2_0.png']",190416_106_AD100/2019_106_001_Left_L1_0.png,live,"['direct', 'cross2']",Left,Female,6
0.0405413387140417,"['190416_106_AD100/2019_106_001_Left_L1_1.png', '190416_106_AD100/2019_106_001_Left_R2_1.png']",190416_106_AD100/2019_106_001_Left_L1_1.png,live,"['direct', 'cross2']",Left,Female,6
0.0250983679349459,"['190416_106_AD100/2019_106_001_Left_L1_2.png', '190416_106_AD100/2019_106_001_Left_R2_2.png']",190416_106_AD100/2019_106_001_Left_L1_2.png,live,"['direct', 'cross2']",Left,Female,6
0.0459344338222301,"['190416_106_AD100/2019_106_001_Left_L1_3.png', '190416_106_AD100/2019_106_001_Left_R2_3.png']",190416_106_AD100/2019_106_001_Left_L1_3.png,live,"['direct', 'cross2']",Left,Female,6
0.0295514625690587,"['190416_106_AD100/2019_106_001_Left_L1_4.png', '190416_106_AD100/2019_106_001_Left_R2_4.png']",190416_106_AD100/2019_106_001_Left_L1_4.png,live,"['direct', 'cross2']",Left,Female,6
0.0858122522923127,"['190429_119_AD100/2019_119_002_Left_L1_1.png', '190429_119_AD100/2019_119_002_Left_R2_1.png']",190429_119_AD100/2019_119_002_Left_L1_1.png,fake,"['direct', 'cross2']",Left,Male,60
0.0796154926867291,"['190429_119_AD100/2019_119_002_Left_L1_2.png', '190429_119_AD100/2019_119_002_Left_R2_2.png']",190429_119_AD100/2019_119_002_Left_L1_2.png,fake,"['direct', 'cross2']",Left,Male,60
0.078255943863474,"['190429_119_AD100/2019_119_002_Left_L1_3.png', '190429_119_AD100/2019_119_002_Left_R2_3.png']",190429_119_AD100/2019_119_002_Left_L1_3.png,fake,"['direct', 'cross2']",Left,Male,60
0.068976884622232,"['190429_119_AD100/2019_119_002_Left_L1_4.png', '190429_119_AD100/2019_119_002_Left_R2_4.png']",190429_119_AD100/2019_119_002_Left_L1_4.png,fake,"['direct', 'cross2']",Left,Male,60
0.0121728392219098,"['190429_119_AD100/2019_119_001_Left_L1_0.png', '190429_119_AD100/2019_119_001_Left_R2_0.png']",190429_119_AD100/2019_119_001_Left_L1_0.png,live,"['direct', 'cross2']",Left,Male,60
0.0336130032514115,"['190429_119_AD100/2019_119_001_Left_L1_1.png', '190429_119_AD100/2019_119_001_Left_R2_1.png']",190429_119_AD100/2019_119_001_Left_L1_1.png,live,"['direct', 'cross2']",Left,Male,60
0.0236977401481708,"['190429_119_AD100/2019_119_001_Left_L1_2.png', '190429_119_AD100/2019_119_001_Left_R2_2.png']",190429_119_AD100/2019_119_001_Left_L1_2.png,live,"['direct', 'cross2']",Left,Male,60
0.0741739555811466,"['190429_119_AD100/2019_119_001_Left_L1_3.png', '190429_119_AD100/2019_119_001_Left_R2_3.png']",190429_119_AD100/2019_119_001_Left_L1_3.png,live,"['direct', 'cross2']",Left,Male,60
0.0595922665863891,"['190429_119_AD100/2019_119_001_Left_L1_4.png', '190429_119_AD100/2019_119_001_Left_R2_4.png']",190429_119_AD100/2019_119_001_Left_L1_4.png,live,"['direct', 'cross2']",Left,Male,60
